issue_date;license_plate_number;violation_code;unit_description;fine_level1_amount;community_area_name
2003-05-22 11:12:00;b3423d8d92a3a45936cf2b8c273d25ae25e0681a32307bfa032a4d61bef23d22;0964150B;CPD;50;OHARE
2002-05-01 18:00:00;7840c6e90854f41b4b5c64f69e00806e8336a3c9f4c257f5106a8945a7e2bde3;0964150B;CPD;50;OHARE
2002-05-01 18:00:00;4a19f06cd29d4c6d1c7b964376ebece56a2a1a9598931ce6be648dbac1fef18f;0964150B;DOF;50;OHARE
2002-05-01 18:00:00;19e33fcc6e33c968d82753f265ea31fd8684ed94432a1a9f6d24e0439d2827a4;0964150B;CPD;50;OHARE
2002-05-01 18:02:00;7329fe77067648f548e6ab9f5ee3e7455b2777106ea871a30c4124de495148c4;0964150B;CPD;50;NEAR NORTH SIDE
2002-05-01 18:03:00;e390b25fc7e34bd09e05dbc88143397805ba6d5ec23f6153622e5587c5d7820e;0964190A;DOF;30;LAKE VIEW
2002-05-01 18:04:00;588bcea91bf0ad168819a5a2606adc826380a9c4ab9bf4c4e59e72fd8335ae29;0964190A;DOF;30;LAKE VIEW
2002-05-01 18:05:00;deda0452e30cdca1b9b6d79fe7be3e556379e351f5d8df4c81ac615dac700e12;0964190A;DOF;30;LAKE VIEW
2002-05-01 18:06:00;9e586ac8077d08c7fcde3211044d820a89ea65978ffec13b682cb75e7e15c46e;0964190A;DOF;30;LAKE VIEW
2002-05-01 18:08:00;37319fa308ac1ff508ea99f6a0488a7cdb368d62e6a9451b59996dc0592b8868;0964190A;DOF;30;LAKE VIEW
2002-05-01 18:10:00;02ac5a4bc154e5850031db275ddde2fb828dff13ccb74cb74ead5271c9d2fdf4;0964190A;DOF;30;LAKE VIEW
2002-05-01 18:10:00;36d98014e3aa1a8f46411c2986a9e7b4a15eb8c1ce01a62ac7b617c2c85365b3;0964150B;DOF;50;OHARE
2003-05-22 11:37:00;177ffc9b8144ab2aba3b30f2205640416cec4eba8dd84491bb395d7f4421fa01;0964100A;CPD;100;WEST GARFIELD PARK
2003-05-22 11:37:00;168eae6337e0d401a866d01aa6b0a984c8839f8329e6ac4480a108fb0423bc27;0964040B;DOF;50;SOUTH LAWNDALE
2003-05-22 11:37:00;00e4c9000c4f0edbf50ac3342d9b8b1a55dbfc12d1d1c0575438a1608cf168f4;0964190B;CPD;50;LOOP
2003-05-22 11:38:00;d57a40315b7de66780fd01eb907c4ab8000ae33af1f212040185fc2ad2e89c2b;0964190B;DOF;50;NEAR NORTH SIDE
2003-05-22 11:39:00;4680c19cef927eab1420ef75802bb8b252eb233eed7e3a5b4c0b544a5f866d5e;0964040B;DOF;50;SOUTH LAWNDALE
2003-05-22 11:40:00;59953ae2e7e9f472a5e5f8bc654c047a8fe33dd395476127d57b52493e82b789;0976160F;CPD;25;BRIGHTON PARK
2003-05-22 11:40:00;049578083ad69f35bc268225ab0b72522adf826814f9474ebfb25d5aa58dee98;0964100A;CPD;100;WEST GARFIELD PARK
2002-05-01 18:15:00;ce5a52f9f5257e3ed6f2161fa884ae79e71994c41f2651f9be9f76c80992beb1;0964150B;CPD;50;IRVING PARK
2002-05-01 18:15:00;0fb3bd6e673c6efbc19c6663a13a1b314dc19325a8482e8e48fdc925bd7d97b4;0964190A;DOF;30;LAKE VIEW
2002-05-01 18:17:00;61c11f079634e66476b5862c9e69f6ed25ea03b3dc4a6f09d299b149797a1d07;0964190A;DOF;30;LAKE VIEW
2000-12-14 13:17:00;cc4417eb9c3557012588e5a422382df095818fb64c03ed2814ba333874d74daa;0964080B;CPD;50;LOOP
2000-12-14 13:18:00;7d872aa035a2717a716be64f25d8d7acd49886ca8291750526bfe36362a82bf3;0964190A;CPD;30;NEAR WEST SIDE
2003-05-22 11:41:00;05d8389ee9ec9a12525906fb3d8ff1e71b8af8d588fb82c39c61523d306370a7;0964190B;CPD;50;NEAR NORTH SIDE
2003-05-22 11:41:00;038c2e5f812fa1945f8802c0b4640507e7ecb38d94e286701c01388a9a6debe6;0964040B;DOF;50;SOUTH LAWNDALE
2002-05-01 18:18:00;255ea035b267fff0fd8d8df191a98080bce375d1d5de93b59adb28f915504fd5;0964190A;DOF;30;LAKE VIEW
2002-05-01 18:20:00;709f469bd6a0e408831c36f035ad7641e34b2bd75aeed729e7c28015b327e429;0964110C;CPD;50;AUSTIN
2001-05-01 11:15:00;66750fd3fddfe480d432e6342ce8b36d8bddc2872c055e576f5f0be68d67788f;0964150B;Miscellaneous;50;LOOP
2001-05-01 11:16:00;fff34de076460d8f80d64ee791220ca0587a1a5384e3a5a3266ec72c2e4f93e4;0964150B;CPD;50;LOOP
2001-05-01 11:16:00;f293ec0eec0dba67d7a9d450d7d63e141c929bd796ac892f9438b9ff6daa03bf;0964190B;DOF;50;NEAR NORTH SIDE
2001-05-01 11:17:00;9b0d4cfc24a1425b14ae9069a46ab8b995b8be6f400fe5305b16cb4f466dd5f6;0964190B;DOF;50;NEAR NORTH SIDE
2003-05-22 11:43:00;78a119fceafb58c3a25bf20136b2b2ac49f5c115e0d4a96a6e9d79691a6bed92;0964190B;CPD;50;LOOP
2003-05-22 11:43:00;daf9f1835193901ee12ca5839aa160ec3e248b837f3da1ee2771a44152e5a9e4;0964150B;DOF;50;NEAR NORTH SIDE
2003-05-22 11:44:00;7f9b0ad864a05a518dfb4c0cfb068df3c30334ef4db73ab8b3453be63412305f;0964190A;DOF;30;LAKE VIEW
2002-05-01 18:21:00;c11a8d1ad473212fb8e0f80dc91db356f7c72e6938242a064274042b0c92cc55;0964190A;DOF;30;LAKE VIEW
2000-12-14 13:20:00;23eee41ee962cbb0e530a217651e68265aeaf9ca04bdc53624f57163db79b9bd;0964190B;CPD;50;NEAR NORTH SIDE
2000-12-14 13:20:00;0e6e12bb7cc8d4e4b6214c02c896df2eb0acd6ad5ca7da54c5b2a6eb5a2a61ea;0964190B;CPD;50;NEAR NORTH SIDE
2001-05-01 11:19:00;3c1d1f1d561ea54cbfa152032ac569ca7c0c2b4141f0a62cd6832d152d3988ca;0964190B;DOF;50;NEAR NORTH SIDE
2002-05-01 18:25:00;67d043218880df7d7b11bcfeb045075805ca5d1c1e61984dab6d68107f87f2f2;0964125;CPD;60;IRVING PARK
2003-05-22 11:45:00;ecf5ceeb9e3bdb6e39fc60de6df034819b1a1dee8baf88d0ed919a082daed77b;0976160F;CPD;25;BRIGHTON PARK
2003-05-22 11:45:00;e78189f985ba199736e27aec47c17bacd16b0f8fcad8df0096e5f9300964b710;0964190A;DOF;30;LINCOLN PARK
2003-05-22 11:46:00;a1345b18579a8e636b6f2c72c1de441d7c75a050810f2ae1601bf757e9f98f60;0964100C;CPD;50;NEAR WEST SIDE
2003-05-22 11:46:00;43a6387cb31a8d6b98bb967648d08bd33d83fd2294750a8229ed02d97a0a99c0;0964190B;CPD;50;LOOP
2000-12-14 13:24:00;a9e34c566e6d4df0defdd5d3e231aaff02fe70b5f66f62b8f5f536a688cd139c;0964150B;DOF;50;LOOP
2002-05-01 18:29:00;aeca9f16c1baedd136bcd3770e98c95ab45261d17eda6fc746b83efdfc6076ce;0964190A;DOF;30;LAKE VIEW
2002-05-01 18:30:00;a33b211737f264befced2ab12601cc8292b47021769199b116eb184ea1af863c;0964190A;DOF;30;LAKE VIEW
2000-12-14 13:26:00;c826377d9dad3b4178ac36b90b685d9c17fe6f141ea0afa21b3b688d86f48ef9;0964190B;DOF;50;LOOP
2000-12-14 13:26:00;66066f4cd3aa44e54e0cbc21ac4481ec101af442197676935de36d78c15c1d80;0976160F;CPD;25;LINCOLN PARK
2000-12-14 13:29:00;712c0ec0ba158a879b9ea0f57af65d4342f6013a3983b588702add6cad6285f3;0964190A;DOF;30;WEST TOWN
2000-12-14 13:29:00;c4b248ace02c46b9466b9478694d84d00c74abda531919c2b79d16dd10f5f76e;0964190A;DOF;30;WEST TOWN
2000-12-14 13:30:00;48dd96d66000eca298783aa22c263555a77b3eecf1210d2c6a8def7de585288f;0964150B;CPD;50;NEAR NORTH SIDE
2001-05-01 11:21:00;62716036aa73e8b5624aec00bac82fea413c36f31d74e6b88f9a4e867092a217;0964190B;DOF;50;NEAR NORTH SIDE
2001-05-01 11:21:00;e1f4c61c1243cc1c58b2f221494f8a8392c6e85ae7c39814c5c3d347d38429da;0964190B;DOF;50;NEAR NORTH SIDE
2002-05-01 18:31:00;ee67d3f8062a3bcac3ca07d93562327e4a323029f42df8d6a9d5536e886ceedd;0964190A;DOF;30;LAKE VIEW
2002-05-01 18:33:00;6e97d0f5fd4d176eae3ac546c3f53de012fe7e2ebd1b47dfd1c383d7cb03b399;0964190A;DOF;30;LAKE VIEW
2002-05-01 18:35:00;e0052aabc44c88418e3b7ebae0916d191019d3ed5cb452b6f5b681618181061f;0964190A;DOF;30;LAKE VIEW
2003-05-22 11:50:00;1f9de421391c4d2c8aa0160d2b9ab93361f1c67bbbd8ae13c15c27faf8c35ca9;0964150B;CPD;50;LOOP
2003-05-22 11:50:00;dc9f30c9f1700b5cfab6c117411690c2fb2203564b728db1c59142326cf04797;0964150B;CPD;50;LOOP
2003-05-22 11:50:00;313e864fbea6a580896858d0a5ed696c76b0e7f8a8c45df616d076e7870204f6;0964150B;CPD;50;LOOP
2003-05-22 11:50:00;3ebb2a1ab257ecdaa2b274c0a660fc15834e818ee6d333bbb43727043a413325;0964150B;CPD;50;OHARE
2001-05-01 11:24:00;bdb8146bcafb292f3dd726ede8e1c2c5a3596e29ecd3bf0103441c88b7c0b65d;0964190B;DOF;50;NEAR NORTH SIDE
2002-05-01 18:37:00;072caf3f0928eb8f5df898515e9d28b8090d598a19823e372d90d6d5cbe71b4f;0964190A;DOF;30;LAKE VIEW
2002-05-01 18:38:00;7b2c01e5436b99f62271bcd49cab9922e28e71f6754c41adc8c11c0e52a4714f;0964190A;CPD;30;LOOP
2002-05-01 18:39:00;3d7a7a9cc578f9608c45012af72a984cdf58ee157712b9ca04907e694e360865;0976160F;CPD;25;LOOP
2002-05-01 18:39:00;3d7a7a9cc578f9608c45012af72a984cdf58ee157712b9ca04907e694e360865;0964190A;CPD;30;LOOP
2002-05-01 18:39:00;d5d3da95592848122b690e8da538f02f7d4b6a9b43b64e5419178816fa4950a5;0964190A;DOF;30;LAKE VIEW
2000-12-14 13:30:00;f571f0a5a94e5b43538d8a82a884e7c2dd0df55d1d2612f8430ac81c14e40db7;0964080B;CPD;50;MORGAN PARK
2000-12-14 13:30:00;87fcf8b439c7ad9be63b9c1c27e043d5575bfd987065c42a55a8cbcf68580620;0964080B;CPD;50;MORGAN PARK
2000-12-14 13:31:00;bbf75a8fc2014d7bfd56eddd0b9dd07494537669dbb837c60b5a257c7420cacc;0964100A;CPD;100;LOOP
2000-12-14 13:31:00;49172007b696a8ff948c76e3a9049645e3dfd46bd3716560189861a9171ffd55;0964190A;DOF;30;WEST TOWN
2003-05-22 11:52:00;6e0d2e22a6d0e79f82093f1ee9de6d7516a171dc4cde9844d2feaae604b2d616;0964190B;DOF;50;NEAR NORTH SIDE
2003-05-22 11:52:00;9fbea0b8d7493bdce22ce20894883f8b3692c3565ff35d1563e3192333e66d24;0976160A;CPD;25;LOOP
2003-05-22 11:53:00;6457df4c81031e61259f33333aaa64e5f8f762bcba7d59121c6f7d96a70b94e3;0964190B;CPD;50;NEAR NORTH SIDE
2003-05-22 11:55:00;3e8f6a02c103ea342659d7de7e8a0a1cefdf30ba1f4f7d3f9fce6c5cf8591d09;0964150B;DOF;50;WEST TOWN
2002-05-01 18:41:00;7521643427b5ee4b806b9c4ed10fa7f4f9dcfe11263e9376ad25230d44f274dd;0964190A;DOF;30;LAKE VIEW
2002-05-01 18:41:00;8fe1328589f22a6d0a466e78c5bec113be37f15ae2a347122564b5a48721ffdb;0964125;CPD;60;AUSTIN
2002-05-01 18:42:00;e5728dbe46c1587e247ef2ffa22e8d709f964f668a2f7390c43a8b5a9333d5ec;0964190A;DOF;30;LAKE VIEW
2002-05-01 18:42:00;2133bae461e18683972055c76195450b5d95bd1633f16fba7c8cf1d6856f8abd;0964190A;CPD;30;LOOP
2001-05-01 11:25:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964100A;CPD;100;LOOP
2001-05-01 11:25:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964190A;CPD;30;NEAR WEST SIDE
2000-12-14 13:35:00;80a7d7018068fadf3811a3768b79c0c1499c49fdc9f77d32d67afba216bee6d9;0964190B;CPD;50;LOOP
2000-12-14 13:35:00;ac569d30374fdc15b728b1efeae33abeaaa46120fb631e226523634615fda895;0964190B;DOF;50;LOOP
2000-12-14 13:37:00;a6a3065f4822719cda7dbae0ef2781756cf9043bbd6ea37754f0fce6e422f2dc;0976160F;CPD;25;LOOP
2003-05-22 11:55:00;be22970d1307cda743c5b436153f122c68b6a6ea764688ee64e88bf5ba14e3a0;0964190B;DOF;50;NEAR NORTH SIDE
2003-05-22 11:55:00;f9b917d26d4a7334f0b9a46816d357e94b5d5c49424d85b387792c54636256d6;0964080B;CPD;50;LOOP
2003-05-22 11:55:00;2eeb33a10bfbed969b00a266cbe15789cb7182dcdbac9a36cec9cd4afeadc955;0964150B;CPD;50;OHARE
2003-05-22 11:56:00;d7ae2861f503a8a220e24c8dfa797a5df0d9df559b0bdd619a2fb3f954c643cf;0964190A;DOF;30;WEST TOWN
2003-05-22 11:57:00;2c91c98fc0e7349b69cd89661391836ba0663e119cae7945c3d0a709e96fec3e;0964190B;DOF;50;NEAR NORTH SIDE
2002-05-01 18:43:00;13a79b445cf79f459a47177d1c00dc822bb71ad1eb2fe470d273c25554342578;0964125;CPD;60;AUSTIN
2002-05-01 18:45:00;d89d1a833274d2907f455b7234d5153b732ed19d24374ae674da8dfe69a54ef0;0964125;CPD;60;AUSTIN
2002-05-01 18:47:00;8146cf8eed1ef7babbf60d73d1d5b3069b2c1060499498eee716c1dda4a5086d;0964190A;CPD;30;LOOP
2001-05-01 11:27:00;b2604b013870c82ef280eae49a71f44f2dd5728f6b41c317a80cc5f341384106;0964190B;DOF;50;NEAR NORTH SIDE
2002-05-01 18:50:00;28368f2bb353c84d52d4bda27c2688d1136d746cef3f8d0840f0c7ff060c613a;0964130;CPD;50;SOUTH CHICAGO
2002-05-01 18:50:00;28368f2bb353c84d52d4bda27c2688d1136d746cef3f8d0840f0c7ff060c613a;0964125;CPD;60;SOUTH CHICAGO
2000-12-14 13:38:00;5c0ec172c8dfff4a149f34fc910c30eae090a16ec6db807f8c42259744ff1ee3;0964190B;DOF;50;LOOP
2000-12-14 13:38:00;452a097fa819e708812873dda3cf5c18dd0e65f5e3e6d563647a5e522be5f0c0;0964190B;CPD;50;LOOP
2000-12-14 13:38:00;1fd4cac418bb5b1ed6ce2179e5d99684bf0cf0aebc66b677341fa012078e8689;0964100A;CPD;100;LOWER WEST SIDE
2000-12-14 13:40:00;6408e83873152995ea09130776c1f8c37030f153aeff6e0fb632ee5370c11ffd;0964100A;Miscellaneous;100;LOOP
2001-05-01 11:29:00;90eeb4105874e865a74cfb94703b6a6c997d60396c5a84e625ffb2848f88ac1c;0964190B;DOF;50;NEAR NORTH SIDE
2001-05-01 11:29:00;7096290c30f914bef82d8642a15d3e9ceb5f5b16fc10b342564d93c76bb404c9;0964150B;CPD;50;LOOP
2001-05-01 11:30:00;0ba3492c58a232dd799d7de74df7c0cf34e42ef86c0a22a1f47f036aa2ec366c;0964150B;CPD;50;LOOP
2003-05-22 11:57:00;9b11d7c227a28014a56ea601f27bdb499096f55511a231307272b66da66917a2;0964190A;DOF;30;WEST TOWN
2003-05-22 11:59:00;4fbe1603c91cefec0e38e3c159bf677186de65eb4399c85b9ab4ec56756a61fa;0964150B;CPD;50;LOOP
2003-05-22 11:59:00;a8e32862f2a60db5bb749eed71100f8d5633c938f62a4b9bcb30fb2f62a94fdc;0964190B;DOF;50;NEAR NORTH SIDE
2003-05-22 11:59:00;79171188df9ca121a219b9650495454a3dfedac231cf258621d36628e1748fec;0964190A;DOF;30;WEST TOWN
2002-05-01 19:00:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160F;CPD;25;SOUTH DEERING
2000-12-14 13:41:00;50526fa27a874d4fd830d3b95129072336972af0e7fb44b18d04756349a40c40;0964190B;DOF;50;LOOP
2000-12-14 13:44:00;59c4d325014a134e0cd92bd602bef05d746e8837fa76d0229eaa272c1b757d6c;0964190B;DOF;50;LOOP
2003-05-22 12:00:00;845beff512f06a898d7397d25babe5e255da244c6dd1bb5372cbcab9e124e06b;0964190B;CPD;50;LOOP
2001-05-01 11:30:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964190A;DOF;30;LAKE VIEW
2001-05-01 11:31:00;71987c9020e3a7d75368d866a8a307cfb46716b3a012fcb4c9534cf70509487e;0964190A;DOF;30;LAKE VIEW
2001-05-01 11:31:00;5885d292e352efd3a0098162fa988d3e71c3ec4f1e864039a16716df835d01cf;0964190B;DOF;50;NEAR NORTH SIDE
2001-05-01 11:31:00;a712cc4a3d020f66f7e21c6fb1fd35f5e1a055db406fffbf25f9b1e495f288c4;0964190B;DOF;50;NEAR NORTH SIDE
2000-12-14 13:45:00;1da73466c5b1d8755c22a882d3522db1783af2695456157d8e23ecfa5799f7b1;0964190A;DOF;30;WEST TOWN
2000-12-14 13:47:00;cb559e12b7d6482bb93d99436717c113e1610d366de6561eac54813cd5958024;0964190B;DOF;50;LOOP
2000-12-14 13:48:00;f27d2d1832a52523a651bb72065c1238ba1425f4fae2def394b3d77aa6f675bb;0964190A;DOF;30;WEST TOWN
2003-05-22 12:03:00;5ce59c0a2ed95d716193bee6a5c8e1bdfd1c4669d5285c75484830d2d80be78d;0964190A;DOF;30;NEW CITY
2003-05-22 12:04:00;f14ef02fdcd499c46e6cdae43cbf0367e20e166e111f8790f1090179b6033eac;0964190B;DOF;50;NEAR NORTH SIDE
2003-05-22 12:04:00;569f6a073a23448bdd0e2b3f733ac994c19a20378321844bf75d98016dc13ef2;0964190A;DOF;30;LAKE VIEW
2003-05-22 12:05:00;7cf618463637a5262627406e1088b2f33d29d39b10ae8b6bcf7af92ffc54aaa0;0964190B;CPD;50;LOOP
2003-05-22 12:05:00;12439a9a00ff03d7312ce6fa53372d549ed7d2d41f40da51b7cc8461f4d87e60;0964150B;CPD;50;LOOP
2001-05-01 11:33:00;1650bfb93dee25d7681ef392b59e3f00be265fedd438ab2d189dc1c85d51dd24;0964190B;DOF;50;NEAR NORTH SIDE
2002-05-01 19:05:00;130424c8c2a2858993f1c379f8bbbe5caf9070e8a01e14971abcddb69c911d2c;0964090E;CPD;50;WEST RIDGE
2000-12-14 13:50:00;6635ac86e2dc531cee81951546db67d2635955c1243896d4a1c11ac7cb5dcaf4;0964150B;CPD;50;OHARE
2000-12-14 13:51:00;9e5cd78c8809a6483ca58daa6be220b7c45b955adaf04cc6280b10b4559567a7;0964190A;DOF;30;WEST TOWN
2000-12-14 13:53:00;f169a2ede854ecff7dc0cb67b92efb6856973a3bd84d9e4af301dfb170d89285;0964150B;CPD;50;OHARE
2000-12-14 13:53:00;f8f07be1125aa90d8f5cc45770d036d531b1283ff3749e5849cd59ff91a12401;0976160F;CPD;25;LINCOLN PARK
2001-05-01 11:35:00;79b518381cbb33920b35dc01c78393df8576376ebb32069ffce21bb74e7ecfe7;0964080B;CPD;50;LOOP
2003-05-22 12:06:00;419fdb6588b3400b5989720a624f45056a28c5e103dbdc8cd5fb61fc0e4b2cf5;0964190B;DOF;50;NEAR NORTH SIDE
2003-05-22 12:07:00;aaed050088d951b8034e01092c843639bae56900331ede57a8b109a1a3439a1b;0964190A;DOF;30;LAKE VIEW
2003-05-22 12:08:00;2de06d05d70a30483d1dd429b07193b2b732d0081b0bae0a8b2680cf686e030b;0964190A;DOF;30;LINCOLN PARK
2003-05-22 12:08:00;72caa852e472a1670bd9ef13efb6ca3e03c143dd56d36e161eb96a5bce7917fe;0964190A;DOF;30;SOUTH SHORE
2003-05-22 12:09:00;3b7524783a47bbab28b4660670a7a9bd829dbc581c6ee5f12286a22b0e246d8b;0964190A;DOF;30;SOUTH SHORE
2003-05-22 12:10:00;bff3e1ccf1e4c271b131889be4cd7cb50d374979251939fbfabd245058d138e1;0980120B;CPD;25;WOODLAWN
2002-05-01 19:10:00;084cb31bcebccca135c71e67b6a0933d5dc1e3daf4cf310cd8f606e70a05b961;0964150B;Miscellaneous;50;WEST RIDGE
2001-05-01 11:38:00;ca9c67f43d2dfde5b592948895db3f92a7cadf407d6dcf35dcef9d05d1ac34e7;0964150B;CPD;50;LOOP
2001-05-01 11:40:00;4056d01fe2103794e3b20165fb97ec0497b290d220ca19137dfe4701dc7b582c;0964020B;CPD;25;LOOP
2002-05-01 19:10:00;6b2e6d96821a727d9fe8931cea0b50f2ebb1d8dda4618f91325d780a8ef216f4;0964150B;Miscellaneous;50;OHARE
2000-12-14 14:02:00;f011ee1284962b60fd37ce141ec3fe1e24425a5f0c949dfc079f70632fa2fbe3;0964150B;CPD;50;NEAR NORTH SIDE
2002-05-01 19:15:00;72807abe2dfde56824dc4f589f0459715f0324e81152c4fca07e434af4025910;0964110A;CPD;30;NEW CITY
2002-05-01 19:15:00;d0fa1d7ce9b40364fce0baa91ae7313ed56825ad3c735c2cbebf576980d111c9;0964190B;CPD;50;LOOP
2002-05-01 19:16:00;b346ca67615c420e2c5e52f989f89af052eab369a4a25adbaba69143959649a5;0976160F;CPD;25;LINCOLN PARK
2000-12-14 14:09:00;3cd63b6bf8a4aa3c4af30c82435e2594baa05751fe1b945196acbd36b308c0b0;0964150B;DOF;50;LOOP
2000-12-14 14:10:00;b82d754cc78c7c8a7a0bb39ee649c65f0b9fff7c42709884f09b3258d920151c;0964190A;DOF;30;WEST TOWN
2001-05-01 11:40:00;430a8bf221275d3e3e667ee78070d3197ce0c2bdd9a6ca6098a316a5e788eca0;0964125;CPD;60;UPTOWN
2001-05-01 11:40:00;2ac374be00986d9349110ec5a015175d8565a5eedca9deaa0640724a512d2a3d;0964190A;CPD;30;NEAR NORTH SIDE
2001-05-01 11:40:00;bdda9f6ae2522b29b9650db09d3eab58f2118e0b6f947698efb2536ea7a9d6ff;0964150B;Miscellaneous;50;OHARE
2001-05-01 11:40:00;88bdd26a2a67c22f6df570f586374767aa1434270b79aecbd9759182499d52c0;0964130;CPD;50;LAKE VIEW
2001-05-01 11:40:00;41699f9c668438ca3d6a85e4266cd1b1c2e511bc2e3f9dd90f6c3108a0e03f77;0964080B;CPD;50;LOOP
2002-05-01 19:20:00;133a9b54718429c1123b714eb4d9a60150f3376029c93a815f8634d2ecff25de;0964150B;CPD;50;OHARE
2002-05-01 19:20:00;aaae76ee34266d7993026651b257c64d81cf5801cee6ac8eafc9c88ee66ba62a;0964200B;CPD;25;LOOP
2002-05-01 19:27:00;5dcc90472205aa52dfa4a1648e8a339b81c4efcb1aaa83daadd1968f4596abbc;0964150B;CPD;50;ALBANY PARK
2002-05-01 19:28:00;84e6b3b169a1c6464e48c54a44705b3717fe48a36428f8ef68ec8f62eabb86b2;0964190A;DOF;30;LAKE VIEW
2002-05-01 19:28:00;53703442dc6e88bdd5f391a25f75930ad1931bf927cda857a0937ea5b3dab2c8;0964130;CPD;50;LINCOLN PARK
2001-05-01 11:40:00;3840334594e264f5e801ac4e1d9821de89851faac9c855f75673dca436c5d3e1;0964190B;DOF;50;NEAR NORTH SIDE
2001-05-01 11:40:00;9b1f342cbd01adbef7d16c503d3eb59b45f85dafd8c0bc2ea6cd4090865e2866;0964190B;CPD;50;LOOP
2001-05-01 11:41:00;1dcdccdaf3feddc3c66096086d796afa5cf645ff66edde3378965b8727ccd02e;0964190B;CPD;50;LOOP
2001-05-01 11:42:00;bd88e003020153096788efeb46523aa26fb934ba02453fa6375efa48ad6897c4;0964080B;CPD;50;LOOP
2000-12-14 14:10:00;1d5fb9e63526954aa575c277dd55bf1a08c11aaf75e86848426f889da5b414fd;0976160A;CPD;25;GREATER GRAND CROSSING
2000-12-14 14:11:00;32895b862eb1a1fd02671c47d3401aed9f18751c24b28f637869954dc4a63b5e;0964190A;DOF;30;WEST TOWN
2003-05-22 12:13:00;2b1f3880bd201d081f2cf7aa9f7e60f800adbd0b84f91e63c93097ace1215d11;0964190A;DOF;30;NEW CITY
2003-05-22 12:13:00;3d09af39f7b79f528778b145e69e45d7e7290282ce9a8fced38e063cf09eb415;0964150B;DOF;50;LINCOLN PARK
2003-05-22 12:14:00;2712e02273cf2d1cd3b4e69088140df6224a8be547c93150dea9686fecdba2b1;0964190A;DOF;30;LINCOLN PARK
2001-05-01 11:42:00;4f93022bb6f6061346de93fda72c3b1d6ba84ffda938e85af911da0c0dd94145;0964190A;DOF;30;WEST TOWN
2001-05-01 11:43:00;10e9d749c75b9eafaad8459917a9057d7ca71208cb15c8499307e44ce6edbc37;0964170A;CPD;25;WEST RIDGE
2002-05-01 19:43:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160F;CPD;25;BELMONT CRAGIN
2003-05-22 12:15:00;2695666987c8007a7128d706db2ea78c5e2813d88968b289c9cfe40c46a6d806;0964190A;DOF;30;LINCOLN PARK
2003-05-22 12:15:00;918dc3373b1a8abbc0c7ee22df07b598d4cca8fef705699c3cad7a33eec48245;0964190A;DOF;30;NEW CITY
2003-05-22 12:15:00;e27c222fa54a44b17142223c41124c9c216efcb604791b4c5b0f71337248c0ea;0964190A;DOF;30;NEW CITY
2003-05-22 12:16:00;51b89f92bc3a6b2682f42facc3827819dca055f96c05f18b87a6f6c7b94fd1cd;0964190B;CPD;50;NEAR NORTH SIDE
2003-05-22 12:16:00;e55c4335202e562bd6aeafd5e4d3fc4dc135af8e50ac782335ff8c44887614ab;0964190B;CPD;50;NEAR NORTH SIDE
2003-05-22 12:16:00;5ab7434574c98fe08cfe08f6eef978f2c1afb50869a6a5b73eabb1f75091170e;0964190A;DOF;30;NEW CITY
2003-05-22 12:17:00;dca3d8d315cbd37422e851fca6d752d6d1e971c225ce01da48112e06399b6721;0964190A;DOF;30;NEW CITY
2000-12-14 14:28:00;526436626439943d295aedf203b73b9772467bc423121a065c182c7619871b5c;0964190B;DOF;50;LOOP
2002-05-01 19:49:00;e0ce7bc4842a14e25c398171f36d103bfb0f8e45b17b58d7c2227b799301d65e;0964170A;CPD;25;IRVING PARK
2000-12-14 14:30:00;e26ea3238a978ce7017c853e03a173553b734811b073ad53d199b7dfc37d0d45;0964125;CPD;60;AUSTIN
2003-05-22 12:17:00;b94806a35f0a709bd12c0cf15bbc5054ab597336185d94d148ce8699c2ec3812;0964190B;CPD;50;NEAR NORTH SIDE
2003-05-22 12:18:00;d5d6a3144680c51b1cf780f30b23a19afca77245beb94053d96bfe13b1577e86;0940060;DOF;100;LINCOLN PARK
2003-05-22 12:18:00;d951eddf4e4ce08a9b6448450d7d4ccde9d818c34c1d2206a799b4ccb69ea288;0964190A;DOF;30;WEST TOWN
2003-05-22 12:19:00;dbae81559ce9efbdcddb204390ab9cf8addbbafa5f120167ff5260f833976eb1;0964040B;Miscellaneous;50;NEAR WEST SIDE
2003-05-22 12:20:00;83ebd288853c930a6171b7ab7eebf35efee09a4da04f0af91c8033b7b05d7944;0964150B;CPD;50;LOOP
2001-05-01 11:46:00;2043e646635f6436c0ceeb71b4e7052fe81285a7e27372c2a130f9d95251834b;0964150B;CPD;50;LOOP
2002-05-01 19:50:00;bb6192eb649e9768c2e8172ebe6890dfe7e8d9706991e561a8de59587856eed4;0964190B;CPD;50;NEAR NORTH SIDE
2002-05-01 19:55:00;f935fb4196989d55691e15d76e769f3c1682b4157749852bfe6d32faef4dde0f;0964150B;CPD;50;OHARE
